sentence,component_id,component_name,confidence,source
88,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
94,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
96,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,coreference
97,_1lMqsKESEeu-mYqkDskRow,UI,1.00,full_name
97,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
118,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
119,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
120,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
122,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
123,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
124,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
125,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
127,_zUmhEKESEeu-mYqkDskRow,Common,1.00,coreference
128,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
129,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
131,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,coreference
131,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
132,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
133,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
136,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
137,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
137,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,full_name
138,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,full_name
139,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,full_name
141,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,full_name
144,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
155,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
163,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,full_name
168,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,full_name
169,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,partial_name
174,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
175,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
182,_1lMqsKESEeu-mYqkDskRow,UI,1.00,full_name
185,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
185,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
186,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
194,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
194,_GaP8QKETEeu-mYqkDskRow,Client,1.00,full_name
197,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
198,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
