backend,run,variant,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
terra,run1,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
terra,run1,NoCitation,bigbluebutton,0.602301,0.958797,0.739844,0.857310,0.797980,0.908046,0.540541,0.609756,0.813390,0.890895
terra,run1,NoValidator,bigbluebutton,0.460283,0.958797,0.621977,0.788087,0.718182,0.864333,0.333333,0.555556,0.642293,0.797788
terra,run1,Full,jabref,0.970195,1.000000,0.984872,0.993893,0.977778,0.990991,0.923077,0.967742,0.986301,0.994475
terra,run1,NoNameValid,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
terra,run1,NoCitation,jabref,0.968150,1.000000,0.983817,0.993463,0.956522,0.982143,0.800000,0.909091,0.947368,0.978261
terra,run1,NoValidator,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
terra,run2,Full,mediastore,1.000000,0.881356,0.936937,0.902778,1.000000,1.000000,0.857143,0.789474,0.981818,0.971223
terra,run2,NoNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run2,NoCitation,mediastore,0.962963,0.881356,0.920354,0.896552,0.965517,0.985915,0.666667,0.789474,0.915254,0.944056
terra,run2,NoValidator,mediastore,0.825397,0.881356,0.852459,0.869565,0.918033,0.965517,0.666667,0.739437,0.895735,0.935644
terra,run2,Full,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,run2,NoNameValid,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,run2,NoCitation,teastore,0.777778,1.000000,0.875000,0.945946,0.915254,0.964286,0.769231,0.892857,0.923077,0.967742
terra,run2,NoValidator,teastore,0.777778,1.000000,0.875000,0.945946,0.915254,0.964286,0.769231,0.892857,0.923077,0.967742
terra,run2,Full,teammates,0.820536,0.770779,0.794880,0.780242,0.627219,0.527888,0.715990,0.611746,0.826444,0.793575
terra,run2,NoNameValid,teammates,0.628213,0.938866,0.752748,0.854368,0.649573,0.670194,0.210526,0.400000,0.556779,0.749345
terra,run2,NoCitation,teammates,0.578696,0.793751,0.669375,0.738838,0.585859,0.546139,0.476948,0.522284,0.683822,0.750766
terra,run2,NoValidator,teammates,0.497937,0.938866,0.650745,0.797608,0.593750,0.645161,0.205128,0.392157,0.508510,0.712914
terra,run2,Full,bigbluebutton,0.803561,0.944408,0.868310,0.912423,0.939759,0.967742,0.695652,0.588235,0.915298,0.917251
terra,run2,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
terra,run2,NoCitation,bigbluebutton,0.609540,0.944408,0.740893,0.850913,0.787879,0.896552,0.484848,0.512821,0.803855,0.868961
terra,run2,NoValidator,bigbluebutton,0.462461,0.958797,0.623963,0.789360,0.718182,0.864333,0.333333,0.543478,0.640921,0.796940
terra,run2,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run2,NoCitation,jabref,0.942544,1.000000,0.970423,0.987955,0.956522,0.982143,0.857143,0.937500,0.972973,0.989011
terra,run2,NoValidator,jabref,0.846958,1.000000,0.917138,0.965121,0.916667,0.964912,0.800000,0.909091,0.917197,0.965147
terra,run3,Full,mediastore,1.000000,0.881356,0.936937,0.902778,1.000000,1.000000,0.857143,0.789474,0.981818,0.971223
terra,run3,NoNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run3,NoCitation,mediastore,0.945455,0.881356,0.912281,0.893471,0.949153,0.979021,0.666667,0.789474,0.900000,0.937500
terra,run3,NoValidator,mediastore,0.812500,0.881356,0.845528,0.866667,0.903226,0.958904,0.666667,0.739437,0.881119,0.929204
terra,run3,Full,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,run3,NoNameValid,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,run3,NoCitation,teastore,0.967168,1.000000,0.983310,0.993257,0.947368,0.978261,0.833333,0.925926,0.942408,0.976139
terra,run3,NoValidator,teastore,0.967168,1.000000,0.983310,0.993257,0.947368,0.978261,0.833333,0.925926,0.942408,0.976139
terra,run3,Full,teammates,0.985748,0.777325,0.869217,0.811647,0.634146,0.523139,0.715990,0.611746,0.858763,0.811191
terra,run3,NoNameValid,teammates,0.700848,0.938619,0.802492,0.878979,0.657895,0.668449,0.210526,0.400000,0.567866,0.757271
terra,run3,NoCitation,teammates,0.669133,0.793010,0.725824,0.764696,0.605405,0.540541,0.626305,0.583204,0.752640,0.780859
terra,run3,NoValidator,teammates,0.579357,0.938619,0.716474,0.835055,0.617284,0.651042,0.205128,0.392157,0.531658,0.730726
terra,run3,Full,bigbluebutton,0.769958,0.958797,0.854064,0.913965,0.934911,0.972906,0.606061,0.641026,0.901884,0.930914
terra,run3,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
terra,run3,NoCitation,bigbluebutton,0.645642,0.964029,0.773347,0.877485,0.797980,0.908046,0.465116,0.568182,0.801895,0.885882
terra,run3,NoValidator,bigbluebutton,0.489376,0.964029,0.649196,0.807406,0.721461,0.866228,0.333333,0.543478,0.639163,0.796293
terra,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run3,NoCitation,jabref,0.968150,1.000000,0.983817,0.993463,0.956522,0.982143,0.800000,0.909091,0.947368,0.978261
terra,run3,NoValidator,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
luna,run1,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run1,NoNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run1,NoCitation,mediastore,0.800000,0.881356,0.838710,0.863787,0.888889,0.952381,0.500000,0.714286,0.840000,0.910405
luna,run1,NoValidator,mediastore,0.800000,0.881356,0.838710,0.863787,0.888889,0.952381,0.500000,0.714286,0.840000,0.910405
luna,run1,Full,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run1,NoNameValid,teastore,0.898348,1.000000,0.946452,0.977870,0.900000,0.957447,0.750000,0.882353,0.947368,0.978261
luna,run1,NoCitation,teastore,0.741868,1.000000,0.851807,0.934938,0.805970,0.912162,0.769231,0.892857,0.878049,0.947368
luna,run1,NoValidator,teastore,0.687075,1.000000,0.814516,0.916515,0.760563,0.888158,0.705882,0.857143,0.837209,0.927835
luna,run1,Full,teammates,0.892178,0.852291,0.871779,0.859981,0.700000,0.614035,0.615385,0.735294,0.804060,0.825497
luna,run1,NoNameValid,teammates,0.699741,0.933679,0.799958,0.875162,0.651982,0.660714,0.210526,0.400000,0.553623,0.732801
luna,run1,NoCitation,teammates,0.446607,0.872916,0.590896,0.732982,0.611354,0.622776,0.524136,0.686953,0.653540,0.761809
luna,run1,NoValidator,teammates,0.406870,0.934791,0.566966,0.742190,0.578755,0.651815,0.210526,0.400000,0.479471,0.677536
luna,run1,Full,bigbluebutton,0.773615,0.958797,0.856308,0.914992,0.934911,0.972906,0.606061,0.641026,0.891830,0.926601
luna,run1,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
luna,run1,NoCitation,bigbluebutton,0.563671,0.964029,0.711390,0.844119,0.759615,0.887640,0.377358,0.510204,0.753579,0.861474
luna,run1,NoValidator,bigbluebutton,0.454798,0.964029,0.618029,0.787646,0.702222,0.854978,0.333333,0.490196,0.624219,0.786905
luna,run1,Full,jabref,0.999501,0.969763,0.984408,0.975568,0.976744,0.963303,0.909091,0.862069,0.983607,0.974026
luna,run1,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run1,NoCitation,jabref,0.810112,1.000000,0.895096,0.955220,0.862745,0.940171,0.800000,0.909091,0.867470,0.942408
luna,run1,NoValidator,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,run2,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,NoNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,NoCitation,mediastore,0.825397,0.881356,0.852459,0.869565,0.918033,0.965517,0.666667,0.739437,0.895735,0.935644
luna,run2,NoValidator,mediastore,0.825397,0.881356,0.852459,0.869565,0.918033,0.965517,0.666667,0.739437,0.895735,0.935644
luna,run2,Full,teastore,0.976912,0.957567,0.967143,0.961375,0.945455,0.955882,0.857143,0.862069,0.957447,0.963597
luna,run2,NoNameValid,teastore,0.880364,0.957567,0.917344,0.941062,0.881356,0.928571,0.750000,0.862069,0.909091,0.943396
luna,run2,NoCitation,teastore,0.718496,1.000000,0.836192,0.927335,0.805970,0.912162,0.600000,0.789474,0.808989,0.913706
luna,run2,NoValidator,teastore,0.666981,1.000000,0.800226,0.909208,0.760563,0.888158,0.600000,0.789474,0.774194,0.895522
luna,run2,Full,teammates,0.792944,0.929851,0.855957,0.898813,0.714976,0.685185,0.333333,0.555556,0.680719,0.827137
luna,run2,NoNameValid,teammates,0.686606,0.954057,0.798532,0.885103,0.660870,0.674956,0.210526,0.400000,0.565706,0.757749
luna,run2,NoCitation,teammates,0.463526,0.930715,0.618846,0.774576,0.629032,0.671256,0.333333,0.555556,0.579379,0.762499
luna,run2,NoValidator,teammates,0.429222,0.954922,0.592241,0.767033,0.590406,0.662252,0.210526,0.400000,0.495481,0.704407
luna,run2,Full,bigbluebutton,0.743031,0.958797,0.837236,0.906169,0.892655,0.954106,0.645161,0.657895,0.883947,0.923179
luna,run2,NoNameValid,bigbluebutton,0.537193,0.958797,0.688586,0.828717,0.797980,0.908046,0.333333,0.555556,0.691424,0.826984
luna,run2,NoCitation,bigbluebutton,0.559393,0.964029,0.707973,0.842189,0.770732,0.893665,0.512821,0.595238,0.755476,0.862465
luna,run2,NoValidator,bigbluebutton,0.448433,0.964029,0.612126,0.783792,0.708520,0.858696,0.285714,0.500000,0.621632,0.785258
luna,run2,Full,jabref,0.999501,0.969763,0.984408,0.975568,0.976744,0.963303,0.909091,0.862069,0.983607,0.974026
luna,run2,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,NoCitation,jabref,0.810112,1.000000,0.895096,0.955220,0.862745,0.940171,0.800000,0.909091,0.867470,0.942408
luna,run2,NoValidator,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,run3,Full,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,NoNameValid,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,NoCitation,mediastore,0.836066,0.864407,0.850000,0.858586,0.915254,0.944056,0.666667,0.739437,0.895735,0.916586
luna,run3,NoValidator,mediastore,0.836066,0.864407,0.850000,0.858586,0.915254,0.944056,0.666667,0.739437,0.895735,0.916586
luna,run3,Full,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run3,NoNameValid,teastore,0.898348,1.000000,0.946452,0.977870,0.900000,0.957447,0.750000,0.882353,0.947368,0.978261
luna,run3,NoCitation,teastore,0.776070,1.000000,0.873918,0.945440,0.857143,0.937500,0.769231,0.892857,0.952381,0.980392
luna,run3,NoValidator,teastore,0.716312,1.000000,0.834711,0.926606,0.805970,0.912162,0.750000,0.882353,0.904523,0.959488
luna,run3,Full,teammates,0.734575,0.901321,0.809450,0.862179,0.657143,0.635359,0.250000,0.454545,0.630982,0.786850
luna,run3,NoNameValid,teammates,0.639468,0.938866,0.760771,0.858479,0.658009,0.673759,0.210526,0.400000,0.560615,0.752115
luna,run3,NoCitation,teammates,0.401506,0.915524,0.558208,0.728894,0.588679,0.652174,0.250000,0.454545,0.514068,0.712848
luna,run3,NoValidator,teammates,0.392479,0.939731,0.553704,0.734814,0.575540,0.654664,0.210526,0.400000,0.481503,0.691352
luna,run3,Full,bigbluebutton,0.713035,0.958797,0.817852,0.896965,0.918605,0.965770,0.606061,0.641026,0.853760,0.909741
luna,run3,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
luna,run3,NoCitation,bigbluebutton,0.577134,0.964029,0.722018,0.850058,0.778325,0.897727,0.487805,0.581395,0.761684,0.865687
luna,run3,NoValidator,bigbluebutton,0.485827,0.964029,0.646066,0.805464,0.724771,0.868132,0.333333,0.555556,0.650246,0.803115
luna,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run3,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,NoCitation,jabref,0.810112,1.000000,0.895096,0.955220,0.862745,0.940171,0.800000,0.909091,0.867470,0.942408
luna,run3,NoValidator,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,average,Full,bigbluebutton,0.743227,0.958797,0.837132,0.906042,0.915390,0.964261,0.619094,0.646649,0.876512,0.919840
luna,average,Full,jabref,0.999506,0.979842,0.989525,0.983680,0.984496,0.975535,0.939394,0.908046,0.989071,0.982684
luna,average,Full,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,Full,teammates,0.806566,0.894488,0.845729,0.873658,0.690706,0.644860,0.399573,0.581798,0.705254,0.813161
luna,average,Full,teastore,0.988553,0.985856,0.987167,0.986372,0.958009,0.975561,0.952381,0.954023,0.985816,0.987866
luna,average,NoCitation,bigbluebutton,0.566733,0.964029,0.713794,0.845455,0.769557,0.893011,0.459328,0.562279,0.756913,0.863209
luna,average,NoCitation,jabref,0.810112,1.000000,0.895096,0.955220,0.862745,0.940171,0.800000,0.909091,0.867470,0.942408
luna,average,NoCitation,mediastore,0.820488,0.875706,0.847056,0.863979,0.907392,0.953985,0.611111,0.731053,0.877157,0.920878
luna,average,NoCitation,teammates,0.437213,0.906385,0.589317,0.745484,0.609688,0.648735,0.369156,0.565685,0.582329,0.745719
luna,average,NoCitation,teastore,0.745478,1.000000,0.853972,0.935904,0.823028,0.920608,0.712821,0.858396,0.879806,0.947155
luna,average,NoNameValid,bigbluebutton,0.550250,0.958797,0.699175,0.834779,0.820379,0.919388,0.333333,0.555556,0.697888,0.830655
luna,average,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,average,NoNameValid,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,NoNameValid,teammates,0.675272,0.942201,0.786420,0.872915,0.656954,0.669810,0.210526,0.400000,0.559981,0.747555
luna,average,NoNameValid,teastore,0.892353,0.985856,0.936749,0.965601,0.893785,0.947822,0.750000,0.875592,0.934609,0.966639
luna,average,NoValidator,bigbluebutton,0.463019,0.964029,0.625407,0.792301,0.711838,0.860602,0.317460,0.515251,0.632032,0.791759
luna,average,NoValidator,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,average,NoValidator,mediastore,0.820488,0.875706,0.847056,0.863979,0.907392,0.953985,0.611111,0.731053,0.877157,0.920878
luna,average,NoValidator,teammates,0.409524,0.943148,0.570970,0.748012,0.581567,0.656244,0.210526,0.400000,0.485485,0.691098
luna,average,NoValidator,teastore,0.690123,1.000000,0.816484,0.917443,0.775699,0.896159,0.685294,0.842990,0.838642,0.927615
terra,average,Full,bigbluebutton,0.784159,0.954001,0.860649,0.914289,0.938382,0.971986,0.648958,0.629052,0.909091,0.927519
terra,average,Full,jabref,0.989742,1.000000,0.994796,0.997900,0.992593,0.996997,0.974359,0.989247,0.995434,0.998158
terra,average,Full,mediastore,1.000000,0.881356,0.936937,0.902778,1.000000,1.000000,0.857143,0.789474,0.981818,0.971223
terra,average,Full,teammates,0.877563,0.772961,0.820573,0.791062,0.629528,0.526305,0.715990,0.611746,0.834377,0.798393
terra,average,Full,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,average,NoCitation,bigbluebutton,0.619161,0.955745,0.751361,0.861903,0.794613,0.904215,0.496835,0.563586,0.806380,0.881913
terra,average,NoCitation,jabref,0.959615,1.000000,0.979352,0.991627,0.956522,0.982143,0.819048,0.918561,0.955903,0.981844
terra,average,NoCitation,mediastore,0.940233,0.881356,0.909729,0.892465,0.954608,0.981319,0.666667,0.783669,0.907969,0.940930
terra,average,NoCitation,teammates,0.622823,0.788152,0.695182,0.747922,0.595670,0.541369,0.564215,0.558466,0.718220,0.762758
terra,average,NoCitation,teastore,0.904038,1.000000,0.947207,0.977487,0.936663,0.973603,0.811966,0.914903,0.935964,0.973340
terra,average,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
terra,average,NoNameValid,jabref,0.884859,1.000000,0.938876,0.974609,0.949738,0.979246,0.800000,0.909091,0.937128,0.973857
terra,average,NoNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,NoNameValid,teammates,0.652425,0.938784,0.769329,0.862572,0.652347,0.669612,0.210526,0.400000,0.560475,0.751987
terra,average,NoNameValid,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,average,NoValidator,bigbluebutton,0.470707,0.960541,0.631712,0.794951,0.719275,0.864965,0.333333,0.547504,0.640792,0.797007
terra,average,NoValidator,jabref,0.861798,1.000000,0.925735,0.968898,0.929669,0.970605,0.800000,0.909091,0.925087,0.968616
terra,average,NoValidator,mediastore,0.808592,0.881356,0.843329,0.865720,0.908162,0.961108,0.666667,0.734337,0.888755,0.932574
terra,average,NoValidator,teammates,0.533556,0.938784,0.679769,0.814295,0.606345,0.649335,0.205128,0.392157,0.519934,0.721739
terra,average,NoValidator,teastore,0.904038,1.000000,0.947207,0.977487,0.936663,0.973603,0.811966,0.914903,0.935964,0.973340
