modelElementID,sentence
rustc_expand,469
rustc_span,470
rustc_expand,471
rustc_span,473
rustc_span,474
rustc_span,475
rustc_span,476
rustc_span,478
rustc_span,479
rustc_span,480
rustc_span,481
rustc_span,482
rustc_span,483
rustc_span,484
rustc_span,485
rustc_span,486
rustc_span,487
rustc_span,488
rustc_span,489
rustc_span,490
rustc_span,491
rustc_span,493
rustc_span,494
rustc_span,495
rustc_span,496
rustc_span,497
rustc_span,498
rustc_expand,499
rustc_span,499
rustc_expand,500
rustc_span,501
rustc_resolve,502
rustc_resolve,503
rustc_resolve,504
rustc_resolve,505
rustc_resolve,506
rustc_expand,507
rustc_span,508
rustc_span,509
rustc_span,510
rustc_span,511
rustc_span,512
rustc_expand,516
rustc_parse,517
rustc_expand,518
rustc_expand,519
rustc_expand,520
rustc_expand,521
rustc_expand,522
rustc_expand,523
rustc_expand,524
rustc_expand,525
rustc_expand,527
rustc_lexer,530
rustc_lexer,531
rustc_lexer,532
rustc_ast,533
rustc_expand,534
rustc_expand,535
rustc_builtin_macros,538
rustc_expand,539
rustc_expand,540
rustc_expand,541
rustc_expand,542
rustc_expand,543
rustc_expand,544
rustc_expand,545
rustc_expand,546
rustc_expand,547
rustc_expand,548
rustc_expand,549
rustc_expand,550
rustc_expand,552
rustc_expand,553
rustc_expand,554
rustc_expand,555
rustc_expand,556
rustc_expand,557
rustc_parse,558
rustc_expand,559
rustc_expand,560
rustc_expand,561
rustc_expand,562
rustc_expand,563
rustc_expand,564
rustc_ast,565
rustc_expand,565
rustc_ast,567
rustc_expand,568
rustc_expand,569
rustc_builtin_macros,570
rustc_expand,571
rustc_expand,572
rustc_resolve,575
rustc_resolve,576
rustc_resolve,577
rustc_resolve,578
rustc_resolve,579
rustc_resolve,580
rustc_resolve,581
rustc_resolve,583
rustc_resolve,584
rustc_resolve,585
rustc_resolve,586
rustc_resolve,590
rustc_resolve,591
rustc_resolve,592
rustc_resolve,593
rustc_resolve,594
rustc_resolve,595
rustc_resolve,596
rustc_resolve,597
rustc_resolve,598
rustc_resolve,599
rustc_resolve,600
rustc_resolve,601
rustc_resolve,602
rustc_resolve,603
rustc_resolve,604
rustc_resolve,605
rustc_resolve,606
rustc_resolve,607
rustc_resolve,608
rustc_resolve,609
rustc_resolve,610
rustc_resolve,611
rustc_resolve,612
rustc_resolve,613
rustc_resolve,614
rustc_resolve,615
rustc_resolve,616
rustc_resolve,617
rustc_resolve,618
rustc_resolve,620
rustc_expand,621
rustc_resolve,621
rustc_resolve,622
rustc_resolve,623
rustc_resolve,624
rustc_resolve,625
rustc_resolve,626
rustc_resolve,627
rustc_resolve,628
rustc_resolve,629
rustc_resolve,638
rustc_attr_parsing,641
rustc_feature,641
rustc_attr_parsing,643
rustc_feature,643
rustc_attr_parsing,644
rustc_feature,644
rustc_attr_parsing,645
rustc_expand,646
rustc_attr_parsing,647
rustc_lint,648
rustc_attr_parsing,649
rustc_feature,649
rustc_feature,650
rustc_builtin_macros,663
rustc_ast,665
rustc_expand,666
rustc_expand,667
rustc_hir,668
rustc_ast_lowering,669
rustc_hir,669
rustc_ast_lowering,670
rustc_hir,670
rustc_ast_lowering,671
rustc_hir,672
rustc_hir,674
rustc_hir,675
rustc_hir,676
rustc_hir,677
rustc_hir,678
rustc_hir,679
rustc_hir,680
rustc_hir,681
rustc_hir,682
rustc_span,685
rustc_span,686
rustc_hir_id,687
rustc_span,688
rustc_span,689
rustc_hir_id,690
rustc_hir_id,691
rustc_hir_id,692
rustc_hir_id,693
rustc_hir,694
rustc_hir,695
rustc_middle,697
rustc_middle,698
rustc_middle,699
rustc_middle,700
rustc_middle,701
rustc_middle,702
rustc_hir,703
rustc_hir,704
rustc_middle,705
rustc_middle,706
rustc_hir,707
rustc_middle,710
rustc_ast_lowering,711
rustc_ast_lowering,712
rustc_ast_lowering,713
rustc_ast_lowering,714
rustc_ast_lowering,715
rustc_ast_lowering,716
rustc_ast_lowering,717
rustc_ast_lowering,718
rustc_ast_lowering,719
rustc_ast_lowering,720
rustc_passes,721
rustc_ast_lowering,722
rustc_ast_lowering,723
rustc_ast_lowering,724
rustc_ast_lowering,725
rustc_ast_lowering,726
rustc_ast_lowering,727
rustc_ast_lowering,728
rustc_ast_lowering,729
rustc_ast_lowering,730
rustc_ast_lowering,731
rustc_resolve,731
rustc_ast_lowering,732
rustc_ast_lowering,733
rustc_ast_lowering,734
rustc_resolve,734
rustc_resolve,735
rustc_middle,736
rustc_hir_typeck,737
rustc_mir_build,737
rustc_pattern_analysis,737
rustc_middle,738
rustc_middle,739
rustc_middle,741
rustc_middle,742
rustc_middle,743
rustc_middle,744
rustc_middle,745
rustc_mir_build,746
rustc_mir_build,747
rustc_mir_build,748
rustc_mir_build,749
rustc_mir_build,750
rustc_arena,751
rustc_mir_build,752
rustc,753
rustc_middle,755
rustc_middle,756
rustc_borrowck,758
rustc_codegen_llvm,758
rustc_middle,758
rustc_mir_transform,758
rustc_middle,760
rustc_mir_build,760
rustc_mir_dataflow,760
rustc_mir_transform,760
rustc_middle,761
rustc_middle,762
rustc_middle,763
rustc_middle,764
rustc_middle,765
rustc_middle,766
rustc_middle,767
rustc_mir_transform,770
rustc_mir_transform,771
rustc_mir_transform,772
rustc_driver_impl,773
rustc_middle,775
rustc_middle,776
rustc_middle,777
rustc_middle,778
rustc_middle,779
rustc_middle,780
rustc_middle,781
rustc_codegen_llvm,782
rustc_middle,783
rustc_middle,784
rustc_middle,785
rustc_middle,786
rustc_middle,787
rustc_middle,788
rustc_middle,789
rustc_middle,791
rustc_middle,792
rustc_middle,793
rustc_middle,794
rustc_middle,795
rustc_middle,796
rustc_middle,797
rustc_middle,798
rustc_middle,799
rustc_middle,802
rustc_type_ir,803
rustc_middle,804
rustc_middle,805
rustc_const_eval,806
rustc_middle,807
rustc_middle,809
rustc_middle,810
rustc_middle,811
rustc_middle,812
rustc_middle,813
rustc_middle,814
rustc_middle,815
rustc_middle,816
rustc_middle,818
rustc_middle,819
rustc_middle,820
rustc_middle,821
rustc_middle,822
rustc_const_eval,823
rustc_codegen_ssa,824
rustc_middle,825
rustc_middle,826
rustc_mir_build,828
rustc_mir_build,829
rustc_mir_build,830
rustc_mir_build,831
rustc_mir_build,832
rustc_mir_build,833
rustc_mir_build,834
rustc_mir_build,835
rustc_mir_build,836
rustc_mir_build,837
rustc_mir_build,838
rustc_mir_build,839
rustc_mir_build,840
rustc_mir_build,841
rustc_mir_build,842
rustc_mir_build,843
rustc_mir_build,844
rustc_mir_build,845
rustc_mir_build,846
rustc_mir_build,847
rustc_codegen_ssa,851
rustc_mir_build,858
rustc_mir_build,859
rustc_mir_build,860
rustc_mir_build,861
rustc_mir_build,862
rustc_mir_build,863
rustc_mir_build,864
rustc_mir_transform,865
rustc_mir_transform,866
rustc_metadata,867
rustc_mir_transform,868
rustc_mir_transform,869
rustc_middle,871
rustc_mir_transform,872
rustc_borrowck,873
rustc_const_eval,873
rustc_middle,873
rustc_mir_transform,873
rustc_mir_transform,874
rustc_mir_transform,875
rustc_middle,876
rustc_mir_transform,876
rustc_mir_transform,877
rustc_mir_transform,878
rustc_mir_transform,879
rustc_mir_transform,880
rustc_mir_transform,881
rustc_mir_transform,882
rustc_middle,885
rustc_middle,886
rustc_middle,887
rustc_mir_transform,888
rustc_mir_transform,889
rustc_mir_transform,890
rustc_mir_transform,891
rustc_mir_transform,893
rustc_mir_transform,894
rustc_mir_transform,895
rustc_mir_transform,896
rustc_borrowck,897
rustc_const_eval,898
rustc_const_eval,899
rustc_mir_transform,900
rustc_const_eval,901
rustc_mir_transform,901
rustc_const_eval,902
rustc_mir_transform,902
rustc_const_eval,903
rustc_mir_transform,903
rustc_driver_impl,904
rustc_driver_impl,905
rustc_interface,905
rustc_driver_impl,906
rustc_interface,906
rustc_driver_impl,907
rustc_driver_impl,908
rustc_driver_impl,909
rustc_interface,910
rustc_interface,912
rustc_interface,913
rustc_interface,914
rustc_driver_impl,916
rustc_errors,920
rustc_errors,921
rustc_errors,922
rustc_error_codes,923
rustc_lint,925
rustc_errors,926
rustc_errors,927
rustc_error_messages,928
rustc_error_messages,929
rustc_error_messages,930
rustc_error_messages,931
rustc_error_messages,932
rustc_errors,933
rustc_errors,934
rustc_errors,935
rustc_driver_impl,936
rustc_errors,936
rustc_errors,937
rustc_lint,941
rustc_lint_defs,941
rustc_borrowck,944
rustc_borrowck,945
rustc_lint,946
rustc_lint,947
rustc_lint_defs,948
rustc_lint_defs,949
rustc_lint,950
rustc_errors,955
rustc_error_codes,957
rustc_errors,961
rustc_errors,962
rustc_errors,963
rustc_errors,964
rustc_attr_parsing,966
rustc_lint,978
rustc_lint,980
rustc_lint,982
rustc_errors,989
rustc_errors,990
rustc_errors,992
rustc_errors,993
rustc_borrowck,994
rustc_errors,995
rustc_errors,996
rustc_lint_defs,997
rustc_lint_defs,998
rustc_lint_defs,999
rustc_lint_defs,1000
rustc_lint_defs,1002
rustc_lint_defs,1003
rustc_lint_defs,1004
rustc_lint_defs,1005
rustc_errors,1008
rustc_driver_impl,1010
rustc_errors,1010
rustc_driver_impl,1011
rustc_errors,1013
rustc_span,1015
rustc_span,1016
rustc_span,1017
rustc_errors,1018
rustc_errors,1019
rustc_errors,1021
rustc_errors,1023
rustc_errors,1024
rustc_errors,1025
rustc_errors,1026
rustc_errors,1027
rustc_errors,1029
rustc_errors,1030
rustc_errors,1032
rustc_errors,1033
rustc_errors,1035
rustc_errors,1036
rustc_errors,1037
rustc_errors,1038
rustc_errors,1042
rustc_lint,1052
rustc_lint,1053
rustc_lint,1054
rustc_lint,1055
rustc_lint,1057
rustc_lint,1058
rustc_lint,1059
rustc_lint,1060
rustc_lint,1061
rustc_lint,1062
rustc_mir_transform,1062
rustc_lint,1063
rustc_lint,1064
rustc_lint,1065
rustc_borrowck,1066
rustc_lint,1066
rustc_lint,1067
rustc_lint,1068
rustc_lint,1070
rustc_lint,1071
rustc_driver_impl,1072
rustc_lint,1072
rustc_lint,1074
rustc_lint_defs,1075
rustc_lint,1076
rustc_lint,1077
rustc_lint,1078
rustc_lint_defs,1078
rustc_lint,1079
rustc_lint,1080
rustc_lint_defs,1081
rustc_lint_defs,1082
rustc_lint,1083
rustc_lint,1084
rustc_lint_defs,1085
rustc_lint_defs,1086
rustc_lint_defs,1088
rustc_lint_defs,1089
rustc_lint_defs,1090
rustc_lint_defs,1092
rustc_lint_defs,1095
rustc_lint_defs,1097
rustc_lint_defs,1098
rustc_lint_defs,1099
rustc_lint,1100
rustc_lint_defs,1101
rustc_lint,1102
rustc_lint,1103
rustc_lint,1104
rustc_lint,1105
rustc_lint,1106
rustc_lint,1107
rustc_lint,1108
rustc_lint,1109
rustc_lint_defs,1110
rustc_lint_defs,1111
rustc_lint,1113
rustc_lint,1114
rustc_session,1115
rustc_lint,1116
rustc_lint,1117
rustc_ast,1118
rustc_ast,1119
rustc_ast,1120
rustc_session,1120
rustc_session,1121
rustc_errors,1122
rustc_errors,1123
rustc_errors,1124
rustc_errors,1125
rustc_errors,1126
rustc_errors,1127
rustc_trait_selection,1128
rustc_parse_format,1129
rustc_trait_selection,1131
rustc_errors,1133
rustc_trait_selection,1134
rustc_trait_selection,1135
rustc_trait_selection,1136
rustc_ast_lowering,1137
rustc_errors,1139
rustc_hir_typeck,1140
rustc_errors,1141
rustc_ast_lowering,1142
rustc_trait_selection,1143
rustc_trait_selection,1144
rustc_trait_selection,1145
rustc_trait_selection,1146
rustc_trait_selection,1147
rustc_trait_selection,1148
rustc_trait_selection,1149
rustc_trait_selection,1150
rustc_trait_selection,1151
rustc_trait_selection,1152
rustc_middle,1158
rustc_middle,1159
rustc_middle,1160
rustc_hir,1164
rustc_ast_lowering,1165
rustc_hir,1165
rustc_hir,1166
rustc_middle,1167
rustc_hir,1168
rustc_middle,1168
rustc_hir,1169
rustc_hir,1170
rustc_hir,1171
rustc_ast_lowering,1172
rustc_type_ir,1173
rustc_hir,1174
rustc_type_ir,1175
rustc_type_ir,1176
rustc_ast_lowering,1177
rustc_hir_analysis,1178
rustc_hir_typeck,1178
rustc_hir_typeck,1179
rustc_infer,1179
rustc_hir_typeck,1180
rustc_hir_analysis,1181
rustc_hir_analysis,1182
rustc_hir_analysis,1183
rustc_hir_typeck,1193
rustc_monomorphize,1194
rustc_hir,1195
rustc_middle,1196
rustc_middle,1197
rustc_middle,1198
rustc_middle,1199
rustc_middle,1200
rustc_middle,1201
rustc_middle,1202
rustc_middle,1203
rustc_middle,1204
rustc_middle,1205
rustc_middle,1206
rustc_middle,1207
rustc_middle,1208
rustc_middle,1209
rustc_middle,1210
rustc_middle,1212
rustc_infer,1214
rustc_infer,1215
rustc_infer,1216
rustc_infer,1217
rustc_borrowck,1219
rustc_hir_typeck,1219
rustc_trait_selection,1222
rustc_hir_typeck,1223
rustc_hir_typeck,1224
rustc_trait_selection,1224
rustc_middle,1225
rustc_hir_typeck,1227
rustc_lint,1227
rustc_monomorphize,1227
rustc_infer,1229
rustc_infer,1230
rustc_infer,1231
rustc_next_trait_solver,1231
rustc_infer,1232
rustc_middle,1233
rustc_middle,1234
rustc_middle,1236
rustc_middle,1237
rustc_type_ir,1243
rustc_type_ir,1244
rustc_type_ir,1245
rustc_type_ir,1246
rustc_type_ir,1247
rustc_middle,1248
rustc_middle,1249
rustc_middle,1250
rustc_middle,1251
rustc_middle,1253
rustc_middle,1254
rustc_middle,1255
rustc_middle,1256
rustc_middle,1257
rustc_middle,1258
rustc_middle,1259
rustc_middle,1260
rustc_middle,1261
rustc_middle,1262
rustc_errors,1265
rustc_errors,1266
rustc_middle,1267
rustc_middle,1268
rustc_middle,1269
rustc_middle,1270
rustc_infer,1280
rustc_infer,1281
rustc_middle,1283
rustc_middle,1284
rustc_middle,1285
rustc_infer,1286
rustc_infer,1287
rustc_infer,1289
rustc_infer,1292
rustc_infer,1293
rustc_infer,1294
rustc_infer,1295
rustc_infer,1296
rustc_infer,1297
rustc_infer,1298
rustc_infer,1299
rustc_infer,1300
rustc_infer,1301
rustc_infer,1302
rustc_infer,1303
rustc_infer,1304
rustc_infer,1305
rustc_infer,1306
rustc_infer,1308
rustc_infer,1311
rustc_infer,1312
rustc_infer,1313
rustc_infer,1314
rustc_infer,1315
rustc_infer,1316
rustc_infer,1317
rustc_infer,1319
rustc_infer,1320
rustc_infer,1321
rustc_infer,1322
rustc_infer,1323
rustc_infer,1325
rustc_infer,1326
rustc_infer,1329
rustc_infer,1330
rustc_infer,1331
rustc_infer,1332
rustc_infer,1333
rustc_infer,1334
rustc_infer,1335
rustc_infer,1336
rustc_infer,1337
rustc_infer,1338
rustc_infer,1339
rustc_infer,1340
rustc_borrowck,1341
rustc_infer,1341
rustc_infer,1343
rustc_trait_selection,1343
rustc_infer,1344
rustc_trait_selection,1344
rustc_infer,1345
rustc_infer,1346
rustc_infer,1347
rustc_borrowck,1348
rustc_borrowck,1349
rustc_borrowck,1350
rustc_borrowck,1351
rustc_borrowck,1352
rustc_borrowck,1353
rustc_borrowck,1354
rustc_borrowck,1355
rustc_next_trait_solver,1357
rustc_trait_selection,1359
rustc_trait_selection,1360
rustc_trait_selection,1361
rustc_trait_selection,1362
rustc_trait_selection,1363
rustc_trait_selection,1364
rustc_trait_selection,1365
rustc_hir_typeck,1366
rustc_hir_typeck,1367
rustc_codegen_ssa,1368
rustc_trait_selection,1368
rustc_trait_selection,1369
rustc_trait_selection,1370
rustc_trait_selection,1371
rustc_trait_selection,1372
rustc_trait_selection,1373
rustc_trait_selection,1374
rustc_trait_selection,1375
rustc_trait_selection,1376
rustc_trait_selection,1377
rustc_trait_selection,1378
rustc_trait_selection,1379
rustc_trait_selection,1380
rustc_trait_selection,1381
rustc_trait_selection,1382
rustc_infer,1383
rustc_trait_selection,1384
rustc_infer,1385
rustc_trait_selection,1386
rustc_trait_selection,1387
rustc_trait_selection,1388
rustc_trait_selection,1389
rustc_trait_selection,1390
rustc_trait_selection,1391
rustc_trait_selection,1392
rustc_trait_selection,1393
rustc_trait_selection,1394
rustc_trait_selection,1395
rustc_trait_selection,1396
rustc_trait_selection,1397
rustc_trait_selection,1398
rustc_trait_selection,1399
rustc_trait_selection,1400
rustc_trait_selection,1401
rustc_trait_selection,1402
rustc_trait_selection,1403
rustc_trait_selection,1404
rustc_trait_selection,1405
rustc_trait_selection,1406
rustc_trait_selection,1407
rustc_trait_selection,1408
rustc_trait_selection,1409
rustc_trait_selection,1410
rustc_trait_selection,1416
rustc_trait_selection,1417
rustc_trait_selection,1418
rustc_trait_selection,1419
rustc_trait_selection,1420
rustc_hir_typeck,1421
rustc_traits,1422
rustc_traits,1423
rustc_traits,1424
rustc_trait_selection,1425
rustc_trait_selection,1426
rustc_trait_selection,1427
rustc_infer,1428
rustc_trait_selection,1429
rustc_next_trait_solver,1430
rustc_next_trait_solver,1432
rustc_trait_selection,1432
rustc_hir_analysis,1433
rustc_next_trait_solver,1434
rustc_trait_selection,1434
rustc_next_trait_solver,1436
rustc_next_trait_solver,1437
rustc_next_trait_solver,1438
rustc_next_trait_solver,1440
rustc_next_trait_solver,1441
rustc_next_trait_solver,1442
rustc_next_trait_solver,1443
rustc_next_trait_solver,1444
rustc_next_trait_solver,1445
rustc_next_trait_solver,1446
rustc_next_trait_solver,1447
rustc_next_trait_solver,1448
rustc_next_trait_solver,1449
rustc_next_trait_solver,1450
rustc_trait_selection,1450
rustc_next_trait_solver,1451
rustc_trait_selection,1451
rustc_next_trait_solver,1452
rustc_trait_selection,1452
rustc_next_trait_solver,1453
rustc_trait_selection,1453
rustc_next_trait_solver,1454
rustc_trait_selection,1454
rustc_trait_selection,1455
rustc_trait_selection,1456
rustc_trait_selection,1457
rustc_trait_selection,1458
rustc_trait_selection,1459
rustc_hir_analysis,1460
rustc_trait_selection,1461
rustc_hir_analysis,1462
rustc_trait_selection,1462
rustc_trait_selection,1463
rustc_trait_selection,1464
rustc_trait_selection,1465
rustc_trait_selection,1466
rustc_trait_selection,1467
rustc_trait_selection,1468
rustc_trait_selection,1469
rustc_trait_selection,1470
rustc_trait_selection,1472
rustc_trait_selection,1474
rustc_trait_selection,1475
rustc_trait_selection,1476
rustc_trait_selection,1477
rustc_trait_selection,1478
rustc_hir_analysis,1479
rustc_hir_typeck,1480
rustc_hir_analysis,1481
rustc_hir_typeck,1481
rustc_hir_analysis,1482
rustc_hir_analysis,1483
rustc_hir_analysis,1484
rustc_hir_analysis,1486
rustc_hir_analysis,1487
rustc_hir_analysis,1488
rustc_hir_analysis,1489
rustc_mir_dataflow,1491
rustc_mir_dataflow,1494
rustc_mir_dataflow,1499
rustc_mir_dataflow,1500
rustc_mir_dataflow,1501
rustc_mir_dataflow,1503
rustc_mir_dataflow,1504
rustc_mir_dataflow,1505
rustc_mir_dataflow,1506
rustc_mir_dataflow,1507
rustc_mir_dataflow,1508
rustc_mir_dataflow,1509
rustc_mir_dataflow,1510
rustc_mir_dataflow,1511
rustc_mir_dataflow,1512
rustc_mir_dataflow,1513
rustc_mir_dataflow,1514
rustc_mir_dataflow,1515
rustc_mir_dataflow,1516
rustc_mir_dataflow,1517
rustc_mir_dataflow,1518
rustc_mir_dataflow,1525
rustc_mir_dataflow,1526
rustc_mir_dataflow,1527
rustc_mir_dataflow,1528
rustc_mir_dataflow,1529
rustc_mir_dataflow,1530
rustc_mir_dataflow,1535
rustc_mir_dataflow,1536
rustc_mir_dataflow,1537
rustc_borrowck,1538
rustc_borrowck,1539
rustc_borrowck,1540
rustc_borrowck,1541
rustc_borrowck,1542
rustc_borrowck,1543
rustc_borrowck,1544
rustc_borrowck,1545
rustc_borrowck,1546
rustc_borrowck,1547
rustc_borrowck,1548
rustc_borrowck,1549
rustc_borrowck,1550
rustc_borrowck,1551
rustc_mir_dataflow,1552
