backend,run,linker_set,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
terra,run2,FullNameOnly,bigbluebutton,0.869992,0.752780,0.807153,0.773625,0.744186,0.655738,0.235294,0.161290,0.645387,0.536713
terra,run2,PartialNameOnly,bigbluebutton,0.627859,0.197515,0.300498,0.228892,0.564103,0.466102,0.000000,0.000000,0.000000,0.000000
terra,run2,CorefOnly,bigbluebutton,0.904762,0.149117,0.256036,0.179020,0.301075,0.212121,0.000000,0.000000,0.000000,0.000000
terra,run2,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run2,CorefOnly,jabref,0.999684,0.382075,0.552853,0.435941,0.482759,0.368421,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,run3,FullNameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
terra,run3,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,mediastore,1.000000,0.101695,0.184615,0.123967,0.193548,0.130435,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teastore,1.000000,0.462518,0.632495,0.518225,0.851064,0.781250,0.000000,0.000000,0.000000,0.000000
terra,run3,FullNameOnly,teastore,1.000000,0.304102,0.466377,0.353270,0.714286,0.609756,0.000000,0.000000,0.000000,0.000000
terra,run3,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,teastore,1.000000,0.172560,0.294331,0.206780,0.411765,0.304348,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teammates,0.884942,0.759911,0.817674,0.782009,0.613497,0.504032,0.715990,0.611746,0.830443,0.773004
terra,run3,FullNameOnly,teammates,0.995112,0.729159,0.841625,0.770335,0.567742,0.450820,0.712683,0.607889,0.801451,0.717691
terra,run3,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,teammates,0.634424,0.165246,0.262199,0.193930,0.206349,0.141612,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,bigbluebutton,0.778015,0.953564,0.856891,0.912390,0.940476,0.975309,0.606061,0.641026,0.901342,0.930064
terra,run3,FullNameOnly,bigbluebutton,0.869992,0.752780,0.807153,0.773625,0.744186,0.655738,0.235294,0.161290,0.645387,0.536713
terra,run3,PartialNameOnly,bigbluebutton,0.552102,0.197515,0.290944,0.226625,0.550000,0.462185,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,bigbluebutton,0.793103,0.090255,0.162067,0.109698,0.263736,0.182927,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,jabref,0.999707,0.412313,0.583833,0.467217,0.533333,0.416667,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,bigbluebutton,0.850423,0.150861,0.253095,0.179855,0.353350,0.258388,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,jabref,0.999797,0.274875,0.398462,0.313557,0.367683,0.280423,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,mediastore,1.000000,0.101695,0.184615,0.123967,0.193548,0.130435,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teammates,0.852857,0.163106,0.269456,0.193592,0.202773,0.138288,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teastore,1.000000,0.163602,0.280994,0.196423,0.395722,0.290618,0.000000,0.000000,0.000000,0.000000
terra,average,Full,bigbluebutton,0.788081,0.957053,0.864332,0.917658,0.946176,0.977735,0.650954,0.658832,0.910064,0.934136
terra,average,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,Full,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,average,Full,teammates,0.953731,0.760446,0.845615,0.792265,0.615634,0.502330,0.715990,0.611746,0.838404,0.774697
terra,average,Full,teastore,1.000000,0.453560,0.623962,0.509174,0.842738,0.770177,0.000000,0.000000,0.000000,0.000000
terra,average,FullNameOnly,bigbluebutton,0.869992,0.752780,0.807153,0.773625,0.744186,0.655738,0.235294,0.161290,0.645387,0.536713
terra,average,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,FullNameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
terra,average,FullNameOnly,teammates,0.995147,0.734511,0.845170,0.775102,0.573824,0.457009,0.713785,0.609175,0.806890,0.724687
terra,average,FullNameOnly,teastore,1.000000,0.304102,0.466377,0.353270,0.714286,0.609756,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,bigbluebutton,0.577354,0.197515,0.294129,0.227381,0.554701,0.463491,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teammates,0.333333,0.000700,0.001397,0.000874,0.005952,0.003745,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
