backend,run,variant,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
terra,run1,NoValidator,bigbluebutton,0.530025,0.964029,0.683991,0.828369,0.810256,0.914352,0.333333,0.555556,0.688704,0.825900
terra,run1,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run1,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run1,NoCitation,jabref,0.970195,1.000000,0.984872,0.993893,0.977778,0.990991,0.923077,0.967742,0.986301,0.994475
terra,run1,NoValidator,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
terra,run2,Full,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,run2,NoNameValid,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,run2,NoCitation,mediastore,0.911765,0.525424,0.666667,0.574074,0.784314,0.740741,0.000000,0.000000,0.000000,0.000000
terra,run2,NoValidator,mediastore,0.911765,0.525424,0.666667,0.574074,0.784314,0.740741,0.000000,0.000000,0.000000,0.000000
terra,run2,Full,teastore,1.000000,0.435644,0.606897,0.491071,0.826087,0.748031,0.000000,0.000000,0.000000,0.000000
terra,run2,NoNameValid,teastore,1.000000,0.435644,0.606897,0.491071,0.826087,0.748031,0.000000,0.000000,0.000000,0.000000
terra,run2,NoCitation,teastore,0.972752,0.504950,0.664804,0.558685,0.840000,0.801527,0.000000,0.000000,0.000000,0.000000
terra,run2,NoValidator,teastore,0.972752,0.504950,0.664804,0.558685,0.840000,0.801527,0.000000,0.000000,0.000000,0.000000
terra,run2,Full,teammates,0.988306,0.772385,0.867106,0.807676,0.629630,0.515152,0.715990,0.611746,0.853094,0.789538
terra,run2,NoNameValid,teammates,0.699741,0.933679,0.799958,0.875162,0.651982,0.660714,0.210526,0.400000,0.553623,0.732801
terra,run2,NoCitation,teammates,0.610233,0.805731,0.694486,0.757213,0.628272,0.572519,0.584071,0.666407,0.715717,0.765010
terra,run2,NoValidator,teammates,0.551744,0.933679,0.693610,0.820135,0.611570,0.643478,0.210526,0.400000,0.524347,0.711760
terra,run2,Full,bigbluebutton,0.807269,0.958797,0.876532,0.924105,0.957576,0.982587,0.740741,0.694444,0.926965,0.941430
terra,run2,NoNameValid,bigbluebutton,0.556779,0.958797,0.704469,0.837810,0.831579,0.925059,0.333333,0.555556,0.701120,0.832491
terra,run2,NoCitation,bigbluebutton,0.722903,0.964029,0.826233,0.903740,0.918605,0.965770,0.666667,0.694444,0.871804,0.918427
terra,run2,NoValidator,bigbluebutton,0.543911,0.964029,0.695447,0.835033,0.810256,0.914352,0.333333,0.555556,0.692259,0.827939
terra,run2,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run2,NoCitation,jabref,0.968150,1.000000,0.983817,0.993463,0.956522,0.982143,0.800000,0.909091,0.947368,0.978261
terra,run2,NoValidator,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
terra,run3,Full,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,run3,NoNameValid,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,run3,NoCitation,mediastore,0.939394,0.525424,0.673913,0.576208,0.800000,0.746269,0.000000,0.000000,0.000000,0.000000
terra,run3,NoValidator,mediastore,0.939394,0.525424,0.673913,0.576208,0.800000,0.746269,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teastore,1.000000,0.462518,0.632495,0.518225,0.851064,0.781250,0.000000,0.000000,0.000000,0.000000
terra,run3,NoNameValid,teastore,1.000000,0.462518,0.632495,0.518225,0.851064,0.781250,0.000000,0.000000,0.000000,0.000000
terra,run3,NoCitation,teastore,0.866505,0.504950,0.638070,0.550926,0.792453,0.783582,0.000000,0.000000,0.000000,0.000000
terra,run3,NoValidator,teastore,0.866505,0.504950,0.638070,0.550926,0.792453,0.783582,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teammates,0.884942,0.759911,0.817674,0.782009,0.613497,0.504032,0.715990,0.611746,0.830443,0.773004
terra,run3,NoNameValid,teammates,0.657391,0.933679,0.771547,0.861283,0.646288,0.658363,0.210526,0.400000,0.548984,0.729537
terra,run3,NoCitation,teammates,0.689220,0.788811,0.735660,0.766655,0.622951,0.552326,0.584071,0.611746,0.746242,0.764483
terra,run3,NoValidator,teammates,0.596732,0.933679,0.728113,0.838937,0.621849,0.647986,0.210526,0.400000,0.535137,0.719639
terra,run3,Full,bigbluebutton,0.778015,0.953564,0.856891,0.912390,0.940476,0.975309,0.606061,0.641026,0.901342,0.930064
terra,run3,NoNameValid,bigbluebutton,0.555429,0.953564,0.701974,0.834001,0.831579,0.925059,0.333333,0.555556,0.700792,0.831812
terra,run3,NoCitation,bigbluebutton,0.697431,0.958797,0.807491,0.891945,0.897727,0.956416,0.606061,0.641026,0.851519,0.908722
terra,run3,NoValidator,bigbluebutton,0.545793,0.958797,0.695611,0.832765,0.814433,0.916473,0.333333,0.555556,0.695957,0.829568
terra,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run3,NoCitation,jabref,0.968150,1.000000,0.983817,0.993463,0.956522,0.982143,0.800000,0.909091,0.947368,0.978261
terra,run3,NoValidator,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
terra,average,Full,bigbluebutton,0.788081,0.957053,0.864332,0.917658,0.946176,0.977735,0.650954,0.658832,0.910064,0.934136
terra,average,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,Full,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,average,Full,teammates,0.953731,0.760446,0.845615,0.792265,0.615634,0.502330,0.715990,0.611746,0.838404,0.774697
terra,average,Full,teastore,1.000000,0.453560,0.623962,0.509174,0.842738,0.770177,0.000000,0.000000,0.000000,0.000000
terra,average,NoCitation,bigbluebutton,0.715481,0.962285,0.820682,0.900141,0.909876,0.961867,0.626263,0.658832,0.868256,0.916609
terra,average,NoCitation,jabref,0.968832,1.000000,0.984169,0.993606,0.963607,0.985092,0.841026,0.928641,0.960346,0.983666
terra,average,NoCitation,mediastore,0.930184,0.525424,0.671498,0.575497,0.794771,0.744426,0.000000,0.000000,0.000000,0.000000
terra,average,NoCitation,teammates,0.662510,0.795686,0.722253,0.764345,0.630842,0.565148,0.584071,0.629966,0.736377,0.765683
terra,average,NoCitation,teastore,0.925422,0.504950,0.653041,0.555286,0.818661,0.793521,0.000000,0.000000,0.000000,0.000000
terra,average,NoNameValid,bigbluebutton,0.556329,0.957053,0.703637,0.836540,0.831579,0.925059,0.333333,0.555556,0.701011,0.832265
terra,average,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,average,NoNameValid,mediastore,1.000000,0.525424,0.688889,0.580524,0.833333,0.757576,0.000000,0.000000,0.000000,0.000000
terra,average,NoNameValid,teammates,0.685075,0.931250,0.789235,0.868655,0.648096,0.657343,0.210526,0.400000,0.551269,0.729819
terra,average,NoNameValid,teastore,1.000000,0.453560,0.623962,0.509174,0.842738,0.770177,0.000000,0.000000,0.000000,0.000000
terra,average,NoValidator,bigbluebutton,0.539910,0.962285,0.691683,0.832056,0.811648,0.915059,0.333333,0.555556,0.692307,0.827802
terra,average,NoValidator,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
terra,average,NoValidator,mediastore,0.930184,0.525424,0.671498,0.575497,0.794771,0.744426,0.000000,0.000000,0.000000,0.000000
terra,average,NoValidator,teammates,0.582667,0.933679,0.717304,0.833036,0.619297,0.646862,0.210526,0.400000,0.532085,0.717406
terra,average,NoValidator,teastore,0.925422,0.504950,0.653041,0.555286,0.818661,0.793521,0.000000,0.000000,0.000000,0.000000
