sentence,component_id,component_name,confidence,source
101,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
118,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
119,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
120,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
122,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
122,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
123,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
125,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
127,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
128,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
129,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
131,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
131,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,coreference
137,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,full_name
138,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
139,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
141,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
144,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.00,partial_name
155,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
163,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,full_name
168,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,coreference
173,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.00,full_name
174,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
175,_zUmhEKESEeu-mYqkDskRow,Common,1.00,full_name
176,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
177,_9JlCIKESEeu-mYqkDskRow,Storage,1.00,full_name
185,_3LCnIKESEeu-mYqkDskRow,Logic,1.00,full_name
185,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
186,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
188,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
189,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
190,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
192,_EIoe8KETEeu-mYqkDskRow,E2E,1.00,full_name
194,_GaP8QKETEeu-mYqkDskRow,Client,1.00,full_name
195,_GaP8QKETEeu-mYqkDskRow,Client,1.00,full_name
196,_GaP8QKETEeu-mYqkDskRow,Client,1.00,full_name
197,_GaP8QKETEeu-mYqkDskRow,Client,1.00,full_name
198,_GaP8QKETEeu-mYqkDskRow,Client,1.00,full_name
