sentence,component_id,component_name,confidence,source
57,kube-proxy,kube-proxy,1.00,full_name
58,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
59,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
61,dns,DNS,1.00,full_name
62,dns,DNS,1.00,full_name
63,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
63,container-runtime,Container runtime,1.00,partial_name
63,dns,DNS,1.00,full_name
64,web-ui-dashboard,Web UI (Dashboard),1.00,full_name
65,web-ui-dashboard,Web UI (Dashboard),1.00,coreference
66,container-resource-monitoring,Container Resource Monitoring,1.00,full_name
66,container-runtime,Container runtime,1.00,partial_name
66,web-ui-dashboard,Web UI (Dashboard),1.00,partial_name
67,cluster-level-logging,Cluster-level Logging,1.00,full_name
74,kubelet,kubelet,1.00,full_name
84,kube-scheduler,kube-scheduler,1.00,partial_name
85,kube-apiserver,kube-apiserver,1.00,full_name
86,cloud-controller-manager,cloud-controller-manager,1.00,full_name
91,kube-scheduler,kube-scheduler,1.00,full_name
93,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
93,container-runtime,Container runtime,1.00,full_name
94,cloud-controller-manager,cloud-controller-manager,1.00,full_name
95,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
95,container-runtime,Container runtime,1.00,partial_name
99,container-runtime,Container runtime,1.00,full_name
99,kube-proxy,kube-proxy,1.00,full_name
99,kubelet,kubelet,1.00,full_name
100,kube-apiserver,kube-apiserver,1.00,full_name
101,kubelet,kubelet,1.00,full_name
103,kubelet,kubelet,1.00,full_name
106,kube-apiserver,kube-apiserver,1.00,full_name
106,kubelet,kubelet,1.00,full_name
110,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
110,kube-controller-manager,kube-controller-manager,1.00,partial_name
114,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
117,kube-apiserver,kube-apiserver,1.00,full_name
118,kube-apiserver,kube-apiserver,1.00,full_name
118,kubelet,kubelet,1.00,full_name
120,kubelet,kubelet,1.00,full_name
121,kube-apiserver,kube-apiserver,1.00,full_name
123,kube-apiserver,kube-apiserver,1.00,full_name
128,kubelet,kubelet,1.00,full_name
130,kubelet,kubelet,1.00,full_name
132,kube-apiserver,kube-apiserver,1.00,full_name
132,kubelet,kubelet,1.00,full_name
133,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
134,kube-apiserver,kube-apiserver,1.00,full_name
135,kube-apiserver,kube-apiserver,1.00,full_name
135,kubelet,kubelet,1.00,full_name
136,kubelet,kubelet,1.00,full_name
140,kubelet,kubelet,1.00,full_name
147,kube-scheduler,kube-scheduler,1.00,partial_name
157,cluster-level-logging,Cluster-level Logging,1.00,partial_name
162,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
162,kube-controller-manager,kube-controller-manager,1.00,partial_name
163,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
163,kube-controller-manager,kube-controller-manager,1.00,partial_name
165,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
165,kube-controller-manager,kube-controller-manager,1.00,partial_name
166,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
166,kube-controller-manager,kube-controller-manager,1.00,partial_name
167,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
167,kube-controller-manager,kube-controller-manager,1.00,partial_name
169,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
169,kube-controller-manager,kube-controller-manager,1.00,partial_name
171,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
171,kube-controller-manager,kube-controller-manager,1.00,partial_name
173,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
173,kube-controller-manager,kube-controller-manager,1.00,partial_name
174,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
174,kube-controller-manager,kube-controller-manager,1.00,partial_name
175,kube-controller-manager,kube-controller-manager,1.00,full_name
176,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
176,kube-controller-manager,kube-controller-manager,1.00,partial_name
178,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
178,kube-controller-manager,kube-controller-manager,1.00,partial_name
180,cluster-level-logging,Cluster-level Logging,1.00,partial_name
183,cluster-level-logging,Cluster-level Logging,1.00,partial_name
185,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
185,kube-controller-manager,kube-controller-manager,1.00,partial_name
186,cluster-level-logging,Cluster-level Logging,1.00,partial_name
187,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
187,kube-controller-manager,kube-controller-manager,1.00,partial_name
188,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
188,kube-controller-manager,kube-controller-manager,1.00,partial_name
189,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
189,kube-controller-manager,kube-controller-manager,1.00,partial_name
190,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
190,kube-controller-manager,kube-controller-manager,1.00,partial_name
191,kube-scheduler,kube-scheduler,1.00,partial_name
195,kube-scheduler,kube-scheduler,1.00,partial_name
196,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
196,container-runtime,Container runtime,1.00,partial_name
196,kube-scheduler,kube-scheduler,1.00,partial_name
197,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
197,container-runtime,Container runtime,1.00,full_name
197,kubelet,kubelet,1.00,full_name
199,kubelet,kubelet,1.00,full_name
210,kube-apiserver,kube-apiserver,1.00,full_name
213,kube-apiserver,kube-apiserver,1.00,full_name
215,kube-apiserver,kube-apiserver,1.00,full_name
217,kube-apiserver,kube-apiserver,1.00,full_name
218,kubelet,kubelet,1.00,full_name
219,kubelet,kubelet,1.00,full_name
220,kube-apiserver,kube-apiserver,1.00,full_name
221,kube-apiserver,kube-apiserver,1.00,full_name
221,kube-proxy,kube-proxy,1.00,full_name
222,kube-apiserver,kube-apiserver,1.00,full_name
224,kube-apiserver,kube-apiserver,1.00,full_name
225,kube-apiserver,kube-apiserver,1.00,full_name
225,kubelet,kubelet,1.00,full_name
226,kube-apiserver,kube-apiserver,1.00,full_name
227,kube-apiserver,kube-apiserver,1.00,full_name
227,kubelet,kubelet,1.00,full_name
230,kubelet,kubelet,1.00,full_name
231,kubelet,kubelet,1.00,full_name
232,kube-apiserver,kube-apiserver,1.00,full_name
232,kubelet,kubelet,1.00,full_name
233,kube-apiserver,kube-apiserver,1.00,full_name
233,kubelet,kubelet,1.00,full_name
234,kube-apiserver,kube-apiserver,1.00,full_name
234,kubelet,kubelet,1.00,full_name
235,kubelet,kubelet,1.00,full_name
236,kube-apiserver,kube-apiserver,1.00,full_name
241,kube-apiserver,kube-apiserver,1.00,full_name
241,kubelet,kubelet,1.00,full_name
262,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
262,kube-controller-manager,kube-controller-manager,1.00,partial_name
264,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
264,kube-controller-manager,kube-controller-manager,1.00,partial_name
265,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
265,kube-apiserver,kube-apiserver,1.00,full_name
265,kube-controller-manager,kube-controller-manager,1.00,partial_name
267,kube-controller-manager,kube-controller-manager,1.00,partial_name
269,kube-controller-manager,kube-controller-manager,1.00,partial_name
270,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
270,kube-apiserver,kube-apiserver,1.00,full_name
270,kube-controller-manager,kube-controller-manager,1.00,partial_name
272,kubelet,kubelet,1.00,full_name
273,kube-controller-manager,kube-controller-manager,1.00,partial_name
273,kubelet,kubelet,1.00,coreference
274,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
274,container-runtime,Container runtime,1.00,partial_name
274,kube-controller-manager,kube-controller-manager,1.00,partial_name
275,kube-apiserver,kube-apiserver,1.00,full_name
275,kube-controller-manager,kube-controller-manager,1.00,partial_name
278,kube-controller-manager,kube-controller-manager,1.00,partial_name
279,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
279,kube-controller-manager,kube-controller-manager,1.00,partial_name
280,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
280,kube-controller-manager,kube-controller-manager,1.00,partial_name
282,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
282,kube-controller-manager,kube-controller-manager,1.00,partial_name
283,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
283,kube-controller-manager,kube-controller-manager,1.00,partial_name
284,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
284,kube-apiserver,kube-apiserver,1.00,full_name
284,kube-controller-manager,kube-controller-manager,1.00,partial_name
285,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
285,kube-controller-manager,kube-controller-manager,1.00,partial_name
286,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
286,kube-apiserver,kube-apiserver,1.00,full_name
286,kube-controller-manager,kube-controller-manager,1.00,partial_name
288,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
288,kube-controller-manager,kube-controller-manager,1.00,partial_name
293,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
293,kube-controller-manager,kube-controller-manager,1.00,partial_name
294,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
294,kube-controller-manager,kube-controller-manager,1.00,partial_name
295,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
295,kube-controller-manager,kube-controller-manager,1.00,partial_name
296,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
296,kube-controller-manager,kube-controller-manager,1.00,partial_name
297,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
297,kube-controller-manager,kube-controller-manager,1.00,partial_name
298,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
298,kube-controller-manager,kube-controller-manager,1.00,partial_name
299,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
299,kube-controller-manager,kube-controller-manager,1.00,partial_name
300,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
300,kube-controller-manager,kube-controller-manager,1.00,partial_name
301,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
301,kube-controller-manager,kube-controller-manager,1.00,partial_name
303,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
303,kube-controller-manager,kube-controller-manager,1.00,partial_name
304,kube-controller-manager,kube-controller-manager,1.00,full_name
305,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
305,kube-controller-manager,kube-controller-manager,1.00,partial_name
306,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
306,kube-controller-manager,kube-controller-manager,1.00,partial_name
307,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
307,kube-controller-manager,kube-controller-manager,1.00,partial_name
308,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
308,kube-controller-manager,kube-controller-manager,1.00,partial_name
309,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
309,kube-controller-manager,kube-controller-manager,1.00,partial_name
310,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
310,kube-controller-manager,kube-controller-manager,1.00,partial_name
311,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
311,kube-controller-manager,kube-controller-manager,1.00,partial_name
315,kube-controller-manager,kube-controller-manager,1.00,partial_name
318,kube-apiserver,kube-apiserver,1.00,full_name
318,kubelet,kubelet,1.00,full_name
320,kubelet,kubelet,1.00,full_name
324,kube-controller-manager,kube-controller-manager,1.00,full_name
324,kube-scheduler,kube-scheduler,1.00,full_name
326,kube-controller-manager,kube-controller-manager,1.00,full_name
328,kube-apiserver,kube-apiserver,1.00,full_name
329,kube-apiserver,kube-apiserver,1.00,full_name
330,kube-apiserver,kube-apiserver,1.00,full_name
331,kube-apiserver,kube-apiserver,1.00,full_name
331,kube-controller-manager,kube-controller-manager,1.00,partial_name
331,kube-scheduler,kube-scheduler,1.00,partial_name
333,kube-apiserver,kube-apiserver,1.00,full_name
334,kube-apiserver,kube-apiserver,1.00,full_name
335,kube-apiserver,kube-apiserver,1.00,full_name
336,kube-apiserver,kube-apiserver,1.00,full_name
337,kube-apiserver,kube-apiserver,1.00,full_name
338,kube-apiserver,kube-apiserver,1.00,full_name
340,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
340,kube-controller-manager,kube-controller-manager,1.00,partial_name
341,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
341,kube-controller-manager,kube-controller-manager,1.00,partial_name
348,cloud-controller-manager,cloud-controller-manager,1.00,full_name
349,cloud-controller-manager,cloud-controller-manager,1.00,full_name
349,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
349,container-runtime,Container runtime,1.00,partial_name
350,cloud-controller-manager,cloud-controller-manager,1.00,full_name
350,kube-controller-manager,kube-controller-manager,1.00,partial_name
351,cloud-controller-manager,cloud-controller-manager,1.00,full_name
352,cloud-controller-manager,cloud-controller-manager,1.00,full_name
353,kube-controller-manager,kube-controller-manager,1.00,partial_name
354,kube-controller-manager,kube-controller-manager,1.00,partial_name
355,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
355,kube-controller-manager,kube-controller-manager,1.00,partial_name
360,kube-controller-manager,kube-controller-manager,1.00,partial_name
361,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
361,kube-controller-manager,kube-controller-manager,1.00,partial_name
362,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
362,kube-controller-manager,kube-controller-manager,1.00,partial_name
363,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
363,container-runtime,Container runtime,1.00,partial_name
363,kube-controller-manager,kube-controller-manager,1.00,partial_name
364,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
364,kube-controller-manager,kube-controller-manager,1.00,partial_name
366,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
366,kube-controller-manager,kube-controller-manager,1.00,partial_name
367,cloud-controller-manager,cloud-controller-manager,1.00,full_name
367,kube-controller-manager,kube-controller-manager,1.00,partial_name
368,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
368,kube-controller-manager,kube-controller-manager,1.00,partial_name
370,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
370,kube-controller-manager,kube-controller-manager,1.00,partial_name
372,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
372,kube-controller-manager,kube-controller-manager,1.00,partial_name
375,cloud-controller-manager,cloud-controller-manager,1.00,full_name
375,kube-controller-manager,kube-controller-manager,1.00,partial_name
376,cloud-controller-manager,cloud-controller-manager,1.00,full_name
377,cloud-controller-manager,cloud-controller-manager,1.00,full_name
378,cloud-controller-manager,cloud-controller-manager,1.00,full_name
379,cloud-controller-manager,cloud-controller-manager,1.00,full_name
380,cloud-controller-manager,cloud-controller-manager,1.00,full_name
381,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
381,kube-controller-manager,kube-controller-manager,1.00,partial_name
383,cloud-controller-manager,cloud-controller-manager,1.00,full_name
385,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
385,container-runtime,Container runtime,1.00,full_name
385,kubelet,kubelet,1.00,full_name
390,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
390,container-runtime,Container runtime,1.00,partial_name
402,container-runtime,Container runtime,1.00,full_name
405,container-runtime,Container runtime,1.00,full_name
405,kubelet,kubelet,1.00,full_name
418,kubelet,kubelet,1.00,full_name
419,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
419,container-runtime,Container runtime,1.00,partial_name
423,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
423,container-runtime,Container runtime,1.00,partial_name
440,kubelet,kubelet,1.00,full_name
441,kubelet,kubelet,1.00,full_name
443,container-runtime,Container runtime,1.00,full_name
445,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
447,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
447,container-runtime,Container runtime,1.00,partial_name
451,cloud-controller-manager,cloud-controller-manager,1.00,full_name
451,cluster-level-logging,Cluster-level Logging,1.00,partial_name
452,cloud-controller-manager,cloud-controller-manager,1.00,full_name
452,cluster-level-logging,Cluster-level Logging,1.00,partial_name
456,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
458,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
476,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
479,kube-apiserver,kube-apiserver,1.00,full_name
480,kube-apiserver,kube-apiserver,1.00,full_name
482,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
482,kube-controller-manager,kube-controller-manager,1.00,partial_name
483,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
483,kube-controller-manager,kube-controller-manager,1.00,partial_name
488,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
488,kube-apiserver,kube-apiserver,1.00,full_name
488,kube-controller-manager,kube-controller-manager,1.00,partial_name
495,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
495,container-runtime,Container runtime,1.00,partial_name
495,kubelet,kubelet,1.00,full_name
496,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
496,container-runtime,Container runtime,1.00,partial_name
496,kubelet,kubelet,1.00,full_name
497,container-runtime,Container runtime,1.00,partial_name
497,kubelet,kubelet,1.00,full_name
498,kubelet,kubelet,1.00,full_name
499,kubelet,kubelet,1.00,full_name
501,kubelet,kubelet,1.00,full_name
503,kubelet,kubelet,1.00,full_name
504,kubelet,kubelet,1.00,full_name
508,kubelet,kubelet,1.00,full_name
509,kubelet,kubelet,1.00,full_name
510,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
510,container-runtime,Container runtime,1.00,partial_name
510,kubelet,kubelet,1.00,full_name
511,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
511,container-runtime,Container runtime,1.00,partial_name
511,kubelet,kubelet,1.00,full_name
513,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
513,container-runtime,Container runtime,1.00,partial_name
515,cluster-level-logging,Cluster-level Logging,1.00,partial_name
515,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
515,container-runtime,Container runtime,1.00,partial_name
517,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
517,container-runtime,Container runtime,1.00,partial_name
517,kubelet,kubelet,1.00,full_name
518,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
518,container-runtime,Container runtime,1.00,partial_name
519,kubelet,kubelet,1.00,full_name
520,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
520,container-runtime,Container runtime,1.00,partial_name
521,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
521,container-runtime,Container runtime,1.00,partial_name
522,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
522,container-runtime,Container runtime,1.00,partial_name
522,kubelet,kubelet,1.00,full_name
523,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
523,kube-controller-manager,kube-controller-manager,1.00,partial_name
529,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
529,kube-controller-manager,kube-controller-manager,1.00,partial_name
530,kube-apiserver,kube-apiserver,1.00,full_name
530,kube-proxy,kube-proxy,1.00,partial_name
532,kube-apiserver,kube-apiserver,1.00,full_name
534,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
534,kube-controller-manager,kube-controller-manager,1.00,partial_name
536,kube-apiserver,kube-apiserver,1.00,full_name
538,kube-proxy,kube-proxy,1.00,partial_name
539,kube-apiserver,kube-apiserver,1.00,full_name
540,kube-apiserver,kube-apiserver,1.00,full_name
541,kube-apiserver,kube-apiserver,1.00,full_name
542,kube-apiserver,kube-apiserver,1.00,full_name
543,kube-apiserver,kube-apiserver,1.00,full_name
544,kube-apiserver,kube-apiserver,1.00,full_name
550,kube-apiserver,kube-apiserver,1.00,full_name
551,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
551,kube-apiserver,kube-apiserver,1.00,full_name
551,kube-proxy,kube-proxy,1.00,partial_name
552,kube-apiserver,kube-apiserver,1.00,full_name
553,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
553,kube-apiserver,kube-apiserver,1.00,full_name
555,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
555,kube-apiserver,kube-apiserver,1.00,full_name
556,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
556,kube-apiserver,kube-apiserver,1.00,full_name
557,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
557,kube-apiserver,kube-apiserver,1.00,full_name
558,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
558,kube-apiserver,kube-apiserver,1.00,full_name
559,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
559,kube-apiserver,kube-apiserver,1.00,full_name
559,kube-controller-manager,kube-controller-manager,1.00,partial_name
561,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
561,container-runtime,Container runtime,1.00,partial_name
562,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
562,container-runtime,Container runtime,1.00,partial_name
568,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
568,container-runtime,Container runtime,1.00,partial_name
568,kubelet,kubelet,1.00,full_name
569,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
569,kube-controller-manager,kube-controller-manager,1.00,partial_name
570,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
570,kube-controller-manager,kube-controller-manager,1.00,partial_name
572,container-resource-monitoring,Container Resource Monitoring,1.00,partial_name
572,container-runtime,Container runtime,1.00,partial_name
574,cloud-controller-manager,cloud-controller-manager,1.00,partial_name
574,kube-controller-manager,kube-controller-manager,1.00,partial_name
