backend,run,linker_set,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
terra,run3,Full,mediastore,1.000000,0.474576,0.643678,0.530303,0.808511,0.725191,0.000000,0.000000,0.000000,0.000000
terra,run3,NameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,mediastore,1.000000,0.050847,0.096774,0.062762,0.133333,0.087719,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teastore,1.000000,0.504950,0.671053,0.560440,0.875000,0.813953,0.000000,0.000000,0.000000,0.000000
terra,run3,NameOnly,teastore,1.000000,0.304102,0.466377,0.353270,0.714286,0.609756,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,teastore,1.000000,0.257426,0.409449,0.302326,0.500000,0.384615,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teammates,0.953975,0.675806,0.791152,0.717658,0.596273,0.485830,0.715990,0.611746,0.799176,0.745228
terra,run3,NameOnly,teammates,0.968570,0.643201,0.773044,0.689527,0.541935,0.430328,0.712683,0.607889,0.763690,0.691392
terra,run3,CorefOnly,teammates,0.900315,0.105965,0.189613,0.128670,0.150000,0.099338,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,bigbluebutton,0.758315,0.894702,0.820882,0.863636,0.877419,0.867347,0.666667,0.555556,0.836792,0.818858
terra,run3,NameOnly,bigbluebutton,0.755618,0.879660,0.812934,0.851697,0.870130,0.856777,0.666667,0.555556,0.829389,0.807628
terra,run3,CorefOnly,bigbluebutton,0.961111,0.113146,0.202458,0.137389,0.204545,0.138462,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,jabref,0.894418,1.000000,0.944267,0.976935,0.977778,0.990991,0.888889,0.952381,0.979592,0.991736
terra,run3,NameOnly,jabref,0.894418,1.000000,0.944267,0.976935,0.977778,0.990991,0.888889,0.952381,0.979592,0.991736
terra,run3,CorefOnly,jabref,1.000000,0.117562,0.210390,0.142756,0.086957,0.056180,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,bigbluebutton,0.926204,0.050578,0.092535,0.061767,0.116198,0.077372,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,jabref,0.333333,0.039187,0.070130,0.047585,0.028986,0.018727,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,mediastore,1.000000,0.050847,0.096774,0.062762,0.133333,0.087719,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teammates,0.938128,0.120991,0.213708,0.146385,0.149914,0.099322,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teastore,1.000000,0.206507,0.340834,0.245105,0.408088,0.303401,0.000000,0.000000,0.000000,0.000000
terra,average,Full,bigbluebutton,0.775635,0.881622,0.825056,0.858037,0.882138,0.863977,0.603175,0.488215,0.830772,0.800097
terra,average,Full,jabref,0.886567,1.000000,0.939837,0.975023,0.970693,0.988042,0.888889,0.952381,0.975209,0.989924
terra,average,Full,mediastore,1.000000,0.474576,0.643678,0.530303,0.808511,0.725191,0.000000,0.000000,0.000000,0.000000
terra,average,Full,teammates,0.960333,0.690832,0.803486,0.731862,0.596273,0.485830,0.715990,0.611746,0.804888,0.751328
terra,average,Full,teastore,1.000000,0.487034,0.654944,0.542678,0.859043,0.792151,0.000000,0.000000,0.000000,0.000000
terra,average,NameOnly,bigbluebutton,0.773771,0.870067,0.818935,0.848821,0.874767,0.853335,0.603175,0.488215,0.823773,0.789768
terra,average,NameOnly,jabref,0.894418,1.000000,0.944267,0.976935,0.977778,0.990991,0.888889,0.952381,0.979592,0.991736
terra,average,NameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
terra,average,NameOnly,teammates,0.969207,0.657527,0.783341,0.702646,0.545051,0.433443,0.712683,0.607889,0.766297,0.694827
terra,average,NameOnly,teastore,1.000000,0.304102,0.466377,0.353270,0.714286,0.609756,0.000000,0.000000,0.000000,0.000000
