backend,run,linker_set,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
luna,run1,FullNameOnly,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
luna,run1,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,jabref,0.999758,0.499637,0.666290,0.555182,0.533333,0.416667,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run2,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,mediastore,1.000000,0.288136,0.447368,0.335968,0.564103,0.447154,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run2,FullNameOnly,teastore,0.996169,0.735502,0.846216,0.776119,0.857143,0.807692,0.666667,0.555556,0.860215,0.793651
luna,run2,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teastore,0.988981,0.507779,0.671028,0.562520,0.651163,0.564516,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teammates,0.720036,0.901445,0.800592,0.858201,0.729167,0.666667,0.699187,0.750000,0.787929,0.853734
luna,run2,FullNameOnly,teammates,0.746649,0.880450,0.808048,0.849986,0.716578,0.644231,0.584071,0.681818,0.761864,0.813123
luna,run2,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teammates,0.656224,0.191429,0.296395,0.223022,0.176000,0.120087,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,bigbluebutton,0.688350,0.927404,0.790192,0.867172,0.806630,0.873206,0.571429,0.641026,0.769164,0.853301
luna,run2,FullNameOnly,bigbluebutton,0.862784,0.843035,0.852795,0.846912,0.842857,0.782493,0.666667,0.555556,0.844447,0.781934
luna,run2,PartialNameOnly,bigbluebutton,0.443299,0.112492,0.179447,0.132226,0.382609,0.312500,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,bigbluebutton,0.584848,0.252453,0.352672,0.284829,0.413793,0.339943,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,FullNameOnly,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,jabref,0.999655,0.350871,0.519427,0.403208,0.370370,0.268817,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run3,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,mediastore,1.000000,0.084746,0.156250,0.103734,0.133333,0.087719,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teastore,0.997179,1.000000,0.998588,0.999435,0.981818,0.992647,1.000000,1.000000,1.000000,1.000000
luna,run3,FullNameOnly,teastore,0.996024,0.708628,0.828099,0.752026,0.833333,0.775194,0.666667,0.555556,0.842105,0.769231
luna,run3,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teastore,1.000000,0.312588,0.476293,0.362414,0.540541,0.423729,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teammates,0.786092,0.826479,0.805780,0.818073,0.662983,0.583658,0.715990,0.611746,0.821965,0.828905
luna,run3,FullNameOnly,teammates,0.794318,0.790787,0.792549,0.791491,0.616279,0.524752,0.715990,0.611746,0.783677,0.752204
luna,run3,PartialNameOnly,teammates,0.500000,0.002100,0.004182,0.002622,0.017699,0.011211,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teammates,0.916332,0.197481,0.324934,0.234231,0.250000,0.173536,0.200669,0.135624,0.342537,0.249175
luna,run3,Full,bigbluebutton,0.709355,0.927404,0.803855,0.873691,0.848837,0.892421,0.500000,0.694444,0.771257,0.854330
luna,run3,FullNameOnly,bigbluebutton,0.785318,0.832570,0.808254,0.822670,0.808511,0.753968,0.571429,0.526316,0.784709,0.750118
luna,run3,PartialNameOnly,bigbluebutton,0.525490,0.175278,0.262874,0.202234,0.531250,0.465753,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,bigbluebutton,0.709756,0.190320,0.300155,0.222954,0.400000,0.296736,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,FullNameOnly,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,jabref,1.000000,0.117562,0.210390,0.142756,0.086957,0.056180,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,bigbluebutton,0.623687,0.261827,0.360896,0.293579,0.464649,0.384328,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,jabref,0.999804,0.322690,0.465369,0.367049,0.330220,0.247221,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,mediastore,1.000000,0.186441,0.305968,0.220791,0.380627,0.289402,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,teammates,0.750852,0.170228,0.275962,0.200982,0.201140,0.137991,0.066890,0.045208,0.114179,0.083058
luna,average,CorefOnly,teastore,0.993572,0.386610,0.551039,0.438604,0.530568,0.429990,0.000000,0.000000,0.000000,0.000000
luna,average,Full,bigbluebutton,0.684585,0.932636,0.789287,0.869358,0.816373,0.881970,0.490476,0.653490,0.752977,0.846979
luna,average,Full,jabref,0.927569,1.000000,0.961755,0.984169,0.963607,0.985092,0.800000,0.909091,0.947451,0.978276
luna,average,Full,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,Full,teammates,0.740832,0.881355,0.803468,0.848006,0.712349,0.646769,0.693948,0.692011,0.796025,0.846881
luna,average,Full,teastore,0.995226,0.985856,0.990424,0.987656,0.963853,0.977977,0.969697,0.954023,0.994536,0.991342
luna,average,FullNameOnly,bigbluebutton,0.812601,0.836058,0.823873,0.831070,0.819960,0.763476,0.603175,0.536063,0.804622,0.760723
luna,average,FullNameOnly,jabref,0.927569,1.000000,0.961755,0.984169,0.963607,0.985092,0.800000,0.909091,0.947451,0.978276
luna,average,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,average,FullNameOnly,teammates,0.752382,0.853032,0.797810,0.829572,0.686391,0.609546,0.628044,0.658461,0.767513,0.793249
luna,average,FullNameOnly,teastore,0.996072,0.717586,0.834138,0.760057,0.841270,0.786027,0.666667,0.555556,0.848142,0.777371
luna,average,PartialNameOnly,bigbluebutton,0.489890,0.157837,0.237771,0.182313,0.483724,0.421143,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,teammates,0.166667,0.000700,0.001394,0.000874,0.005900,0.003737,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,bigbluebutton,0.740459,0.042948,0.080558,0.052804,0.132904,0.087913,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,jabref,0.999655,0.194727,0.322336,0.231289,0.234114,0.163654,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,mediastore,1.000000,0.101695,0.184615,0.123967,0.193548,0.130435,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teammates,0.908554,0.143592,0.245619,0.172148,0.208229,0.141939,0.058438,0.039094,0.123196,0.089758
terra,average,CorefOnly,teastore,1.000000,0.310231,0.472928,0.359701,0.454690,0.344142,0.000000,0.000000,0.000000,0.000000
terra,average,Full,bigbluebutton,0.790503,0.923261,0.851712,0.893238,0.906542,0.939029,0.571429,0.454545,0.808801,0.839377
terra,average,Full,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,average,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,Full,teammates,0.898265,0.769050,0.827782,0.791339,0.607601,0.517866,0.538663,0.611746,0.763076,0.766635
terra,average,Full,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,FullNameOnly,bigbluebutton,0.854965,0.800523,0.826835,0.810841,0.799986,0.731483,0.421053,0.312500,0.770375,0.684446
terra,average,FullNameOnly,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,average,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
terra,average,FullNameOnly,teammates,0.923217,0.732329,0.815403,0.763191,0.565902,0.457250,0.712683,0.607889,0.771908,0.710354
terra,average,FullNameOnly,teastore,1.000000,0.717586,0.835512,0.760513,0.859043,0.792151,0.666667,0.555556,0.848142,0.777371
terra,average,PartialNameOnly,bigbluebutton,0.555835,0.115980,0.191268,0.137636,0.406789,0.325183,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
