backend,run,linker_set,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
luna,run1,CorefOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,mediastore,1.000000,0.474576,0.643678,0.530303,0.808511,0.725191,0.000000,0.000000,0.000000,0.000000
luna,run2,NameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,mediastore,1.000000,0.067797,0.126984,0.083333,0.193548,0.130435,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teastore,1.000000,0.462518,0.632495,0.518225,0.851064,0.781250,0.000000,0.000000,0.000000,0.000000
luna,run2,NameOnly,teastore,1.000000,0.304102,0.466377,0.353270,0.714286,0.609756,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teastore,1.000000,0.198020,0.330579,0.235849,0.500000,0.384615,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teammates,0.900248,0.806966,0.851058,0.824043,0.577540,0.519231,0.285714,0.500000,0.657497,0.734527
luna,run2,NameOnly,teammates,0.903138,0.781895,0.838154,0.803467,0.546448,0.484496,0.285714,0.500000,0.646365,0.709522
luna,run2,CorefOnly,teammates,0.949381,0.104236,0.187848,0.126814,0.150000,0.099338,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,bigbluebutton,0.826250,0.864617,0.844998,0.856661,0.870748,0.833333,0.666667,0.555556,0.826903,0.789309
luna,run2,NameOnly,bigbluebutton,0.813468,0.790059,0.801593,0.794632,0.839161,0.789474,0.666667,0.555556,0.790334,0.737213
luna,run2,CorefOnly,bigbluebutton,0.870968,0.141269,0.243106,0.169705,0.319149,0.226586,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run2,NameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run2,CorefOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,mediastore,1.000000,0.440678,0.611765,0.496183,0.782609,0.692308,0.000000,0.000000,0.000000,0.000000
luna,run3,NameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,mediastore,1.000000,0.033898,0.065574,0.042017,0.133333,0.087719,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teastore,1.000000,0.462518,0.632495,0.518225,0.851064,0.781250,0.000000,0.000000,0.000000,0.000000
luna,run3,NameOnly,teastore,1.000000,0.261669,0.414798,0.307003,0.682927,0.573770,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teastore,1.000000,0.240453,0.387685,0.283522,0.540541,0.423729,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teammates,0.939394,0.800173,0.864212,0.824615,0.635838,0.543478,0.571429,0.682325,0.795876,0.802379
luna,run3,NameOnly,teammates,0.937313,0.771891,0.846597,0.800133,0.603550,0.507968,0.571429,0.639468,0.760598,0.747578
luna,run3,CorefOnly,teammates,1.000000,0.099296,0.180654,0.121114,0.180328,0.120879,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,bigbluebutton,0.819315,0.860039,0.839183,0.851574,0.870748,0.833333,0.571429,0.454545,0.815485,0.773274
luna,run3,NameOnly,bigbluebutton,0.816391,0.840419,0.828231,0.835501,0.855172,0.811518,0.571429,0.454545,0.794580,0.743593
luna,run3,CorefOnly,bigbluebutton,0.881944,0.166122,0.279582,0.198314,0.371134,0.269461,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run3,NameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run3,CorefOnly,jabref,1.000000,0.117562,0.210390,0.142756,0.086957,0.056180,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,bigbluebutton,0.844339,0.134947,0.231981,0.162047,0.342375,0.245670,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,jabref,0.333333,0.039187,0.070130,0.047585,0.028986,0.018727,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,mediastore,1.000000,0.045198,0.086044,0.055789,0.153405,0.101958,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,teammates,0.975698,0.149109,0.252925,0.178263,0.184776,0.124352,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,teastore,1.000000,0.194720,0.324195,0.231693,0.451014,0.343194,0.000000,0.000000,0.000000,0.000000
luna,average,Full,bigbluebutton,0.789192,0.863091,0.823695,0.846665,0.864943,0.831180,0.560847,0.521886,0.806407,0.777109
luna,average,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,average,Full,mediastore,1.000000,0.451977,0.622403,0.507556,0.791243,0.703269,0.000000,0.000000,0.000000,0.000000
luna,average,Full,teammates,0.927056,0.803508,0.860752,0.825443,0.613762,0.532454,0.476191,0.621550,0.747063,0.774928
luna,average,Full,teastore,1.000000,0.432815,0.602920,0.487786,0.824952,0.747500,0.000000,0.000000,0.000000,0.000000
luna,average,NameOnly,bigbluebutton,0.783323,0.828428,0.803841,0.818038,0.846657,0.805685,0.560847,0.521886,0.784267,0.745208
luna,average,NameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,average,NameOnly,mediastore,1.000000,0.423729,0.595238,0.478927,0.755556,0.658915,0.000000,0.000000,0.000000,0.000000
luna,average,NameOnly,teammates,0.929009,0.779795,0.847786,0.805620,0.584516,0.500144,0.476191,0.607264,0.728350,0.741882
luna,average,NameOnly,teastore,1.000000,0.275813,0.431991,0.322425,0.693380,0.585765,0.000000,0.000000,0.000000,0.000000
