sentence,component_id,component_name,confidence,source
78,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
78,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.00,one_call
79,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.00,one_call
79,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
79,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.00,one_call
80,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
81,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
82,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
83,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
84,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
85,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.00,one_call
