2026-06-04 03:11:26,488 | INFO | Session started | target=openai (gpt-5.4)
2026-06-04 03:11:26,490 | INFO | REQ#1 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,506 | INFO | REQ#41 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,506 | INFO | REQ#42 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,507 | INFO | REQ#43 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,507 | INFO | REQ#44 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,507 | INFO | REQ#45 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,507 | INFO | REQ#46 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,507 | INFO | REQ#47 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,507 | INFO | REQ#48 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#49 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#50 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#51 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#52 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#53 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#54 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#55 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,508 | INFO | REQ#56 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,509 | INFO | REQ#57 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,509 | INFO | REQ#58 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,510 | INFO | REQ#59 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,511 | INFO | REQ#60 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,511 | INFO | REQ#61 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,512 | INFO | REQ#62 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,512 | INFO | REQ#63 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,512 | INFO | REQ#64 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,512 | INFO | REQ#65 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,512 | INFO | REQ#66 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,513 | INFO | REQ#67 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,513 | INFO | REQ#68 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,513 | INFO | REQ#69 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,513 | INFO | REQ#70 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,513 | INFO | REQ#71 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,517 | INFO | REQ#72 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,517 | INFO | REQ#73 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,517 | INFO | REQ#74 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,517 | INFO | REQ#75 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,518 | INFO | REQ#76 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,519 | INFO | REQ#77 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,519 | INFO | REQ#78 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,519 | INFO | REQ#79 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,519 | INFO | REQ#80 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,519 | INFO | REQ#81 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,520 | INFO | REQ#82 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,520 | INFO | REQ#83 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,520 | INFO | REQ#84 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,520 | INFO | REQ#85 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,520 | INFO | REQ#86 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,520 | INFO | REQ#87 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,521 | INFO | REQ#88 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,522 | INFO | REQ#89 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,522 | INFO | REQ#90 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,522 | INFO | REQ#91 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,523 | INFO | REQ#92 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,523 | INFO | REQ#93 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,523 | INFO | REQ#94 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,525 | INFO | REQ#95 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,526 | INFO | REQ#96 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,526 | INFO | REQ#97 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,526 | INFO | REQ#98 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,527 | INFO | REQ#99 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,527 | INFO | REQ#100 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,528 | INFO | REQ#101 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,528 | INFO | REQ#102 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,528 | INFO | REQ#103 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,528 | INFO | REQ#104 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,529 | INFO | REQ#105 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
2026-06-04 03:11:26,529 | INFO | REQ#106 | 0ms | tokens=N/A | ERROR: OpenAI package not installed. Install with: pip install openai
